domain,1CSE_G1,2CSE_G1,4CSE_G1,8CSE_G1,64CSE_G1,1CSE_G2,2CSE_G2,4CSE_G2,8CSE_G2,64CSE_G2,id,cluster,genes,DnaBinding,DnaBinding_each
chr5_99160000_99840000,0.735388927,0.981554518,1.179609512,1.197680135,0.555363617,0.480947348,0.623793972,0.525822637,0.828601403,0.771857764,3354,2,Gm43251; Rasgef1b; Gm35394; Gm35172; Gm16227; Gm16228; 4930405H06Rik; Gm25969; Gm16226; 4930522N08Rik; Gm38413; Gm43249,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_99200000_99640000,1.133037228,1.179057944,1.331874559,0.997868632,0.337040015,0.70346809,0.722024812,0.571698926,0.674964414,0.565716743,3355,2,Rasgef1b; Gm35394; Gm35172; Gm16227; Gm16228; 4930405H06Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_100920000_101720000,1.211456486,1.32880661,1.28597465,1.387121448,1.034739482,0.369830053,0.58198991,0.514085463,1.099885285,1.098543,3357,2,Cycs-ps2; Gm43103; Gm20484; Nkx6-1; Gm42133; 9430085M18Rik,1,FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr5_101240000_101680000,1.093876949,1.765814834,0.873427429,0.841171234,0.453749677,0.784438182,0.712674036,0.599426432,1.079749384,0.50651916,3358,2,Cycs-ps2; Gm43103; Gm20484; Nkx6-1,1,FALSE; FALSE; FALSE; TRUE
chr5_110840000_111400000,0.791093707,0.507735036,0.525815044,0.645371019,0.579599301,0.652219322,0.410556051,0.673664113,0.764606312,0.815772259,3370,2,Chek2; Gm42779; Ttc28; Gm15989; Gm42778; Mir701; Gm15988; Gm42780; Gm43677; Gm43676; Gm27602; Gm27680; Gm27680; Pitpnb; Gm43118,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_112440000_113080000,1.382521547,1.678752917,1.173682026,1.131304761,0.834569763,0.723598282,1.02494091,1.065390618,1.263543869,0.686120116,3378,2,Sez6l; Gm6588; Gm27004; 1700034G24Rik; 4933415J04Rik; Gm42864; Gm42865; Myo18b; 1700095B10Rik; Grk3; Gm22740; Crybb2; Gm43247; Crybb3,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_116240000_116880000,0.683505428,0.907317268,0.915033584,1.024264558,0.478911092,0.904829271,1.339727029,1.491466148,1.24145599,0.693548805,3382,2,Ccdc60; Gm14507; Gm13837; Gm13839; Gm13838; B230112J18Rik; 4933424N20Rik; 4930562A09Rik; Hspb8; Srrm4os; Srrm4; Gm42853; 4933430H06Rik; Gm42854; Gstm2-ps1; Gm43122; Gm29926; 4930569F06Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_116440000_117080000,0.780934276,0.77892691,1.000793545,1.189201676,0.38648168,1.035478262,0.862496537,1.347366893,0.758174163,0.482503652,3383,2,Srrm4os; Srrm4; Gm42853; 4933430H06Rik; Gm42854; Gstm2-ps1; Gm43122; Gm29926; 4930569F06Rik; Gm7478,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_127200000_127640000,1.204580599,0.895440678,0.744168623,0.869139114,0.42143365,0.681016807,0.640198965,1.330798097,0.82250146,0.471406151,3398,2,Gm43476; Tmem132c; Tmem132cos; 9430087B13Rik; Gm42980; Slc15a4; Gm43474; Glt1d1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_127720000_128440000,0.845285419,1.101757464,1.240515687,1.218352562,0.486737747,0.655023093,0.770368395,0.864733053,1.167051586,0.600637465,3400,2,Tmem132d; Gm17132; Gm17131; Gm42497; Gm42496; Gm42817,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_127720000_129000000,0.322713978,0.651272035,0.982945318,0.68238835,0.177269796,0.320900319,0.357014971,0.653310677,0.561234267,0.263828616,3401,2,Tmem132d; Gm17132; Gm17131; Gm42497; Gm42496; Gm42817; Gm42495; Gm42500; 4930573I07Rik; Gm42499; 5930412G12Rik; Gm42498; Fzd10; Piwil1; 4930553I04Rik; Rimbp2; Gm42875; Gm42871; Stx2,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE
chr5_129000000_129640000,0.917245543,0.514110116,1.238264429,0.812681451,0.563421571,0.400025295,0.465262991,1.018479561,1.398614614,0.847333543,3405,2,Stx2; Ran; Adgrd1; Rps16-ps2; Gm43001; Gm40332; Sfswap; Gm42979; Mmp17; Gm6139,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_130320000_131440000,0.75555063,0.633096538,0.826805214,0.758923566,0.340349513,0.162559145,0.484007275,0.581448496,0.562130244,0.30673887,3409,2,Tyw1; Caln1; A330070K13Rik; Gm43418; Gm23761; Gm42894; Galnt17; Gm42897; Gm42896; Gm43165; Gm43166; Gm29681; Auts2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_130880000_131440000,1.769305817,0.829092099,1.352056385,1.561001698,0.928598408,0.702022238,1.094466171,0.959653448,0.814054642,0.935107445,3411,2,Galnt17; Gm42897; Gm42896; Gm43165; Gm43166; Gm29681; Auts2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_130960000_132560000,0.785598957,0.483999048,0.848690356,0.92946453,0.458340178,0.365982286,0.581198912,0.497448433,0.63302504,0.333413742,3413,2,Galnt17; Gm42896; Gm43165; Gm43166; Gm29681; Auts2; Gm27266; Gm42589; Gm42588; 2810432F15Rik; Gm42591; Gm43483; Gm42443; Gm42442; 4930563F08Rik; C230071H17Rik; Gm42441; Gm42440; Gm42439; Gm42438; Gm42991; Gm42992; 2610011E03Rik; Gm42993; Gm42995; Gm42996; Gm42989; Gm43019; Gm43018; Gm43187; Gm43188; Gm43186; Gm28616; Gm42626,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_133320000_134120000,1.264198608,2.115649285,1.24456637,0.945313955,0.204278511,0.584337766,0.608472096,0.606398318,0.561296444,0.398253597,3419,2,Gm42625; Gm10051; Gm17979; Gm36667; Gm7902; Gm2404; 1700030N18Rik; Gm15627; Gatsl2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_138680000_139160000,1.497963829,1.494507914,1.775502167,1.240260583,1.073499097,1.07009396,1.517513182,1.286012355,2.198756939,1.037883333,3434,2,Gm38232; Fam20c; Gm5294; Pdgfa; 6330403L08Rik; Prkar1b; Gm15672; Dnaaf5,1,FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_144200000_144760000,1.015089961,0.64252202,1.062601434,1.332634994,1.633789562,0.612493543,0.477306552,1.148797913,1.152660611,1.326106167,3441,2,Tecpr1; Gm43267; 2900089D17Rik; Bri3; Baiap2l1; Gm15708; Dmrt1i; Gm15709; Nptx2; Gm6272; Tmem130,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr5_147920000_148480000,1.320755554,0.673467747,1.371921062,1.271743829,0.691368938,0.451464958,0.667461673,0.974432306,1.26403982,0.822701074,3451,2,Gm15721; Mtus2; Gm10167; Gm43553; Slc7a1; Gm19617,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_31920000_32600000,0.721601889,1.267491447,1.022020512,0.918103928,0.269518555,0.669805263,0.97984394,0.341070847,0.548961769,0.314509327,3493,2,Gm13849; 1700012A03Rik; Gm13850; Plxna4; Plxna4os3; Plxna4os2; Plxna4os1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_37040000_37480000,1.089736963,0.967971145,1.14674387,1.278529072,1.424172181,0.826218379,0.817057017,1.641251706,1.488797841,1.014324142,3507,2,Dgki; Creb3l2,1,FALSE; TRUE
chr6_55520000_56000000,1.073672515,0.898864977,0.951319682,0.430959936,1.176793968,1.372383416,0.785458899,0.56287451,0.352727889,0.932598442,3538,2,Gm44352; Neurod6; Gm3279; Ccdc129,1,FALSE; TRUE; FALSE; FALSE
chr6_83320000_83800000,0.168900662,0.081493204,0.791058831,0.892226264,0.498714729,0.395303246,0.491818684,0.879090533,1.48780022,0.652582592,3573,2,Mthfd2; Mob1a; Bola3; Tet3; Mir6374; 5430434F05Rik; B230319C09Rik; Dguok; Actg2; Stambp; Gm18537; Gm21284; Gm24990; Gm7424; Clec4f; Cd207; Vax2os; Gm27772; Gm27631; Gm27893; Vax2; Gm25054; Atp6v1b1; 1700124L16Rik; Ankrd53; Tex261; Gm7443; Nagk,2,FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_91480000_92120000,0.399835338,0.082504554,0.594831495,0.728365773,0.850629136,0.651188385,0.495490588,1.290941624,1.632617371,0.850453232,3586,2,Tmem43; Xpc; Lsm3; Gm45216; Gm45215; Gm45218; Gm45217; Slc6a6; 4930517G19Rik; Gm45828; Gm44981; Grip2; Gm44712; Ccdc174; 4930590J08Rik; Gm44711; Fgd5; Gm44095; 4930466I24Rik; Nr2c2,2,FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE
chr6_92280000_92760000,0.945658324,0.705986591,1.585226835,2.038325692,1.170397182,0.776852476,1.019411869,1.068835619,1.00619104,0.527170688,3589,2,Gm44024; Prickle2; Gm17797,0,FALSE; FALSE; FALSE
chr6_92760000_93200000,1.154693066,1.801835188,1.107777223,0.634761709,0.384846612,0.995433159,1.210165035,0.687794775,0.070292522,0.049726222,3590,2,Adamts9; A730049H05Rik; Gm15737; 9530026P05Rik; Gm44224; Gm5313; Gm43923,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_97240000_97720000,0.932406834,1.136107819,1.310298165,0.650130314,1.039520093,0.639974292,0.244624072,1.450133652,1.349829484,1.234196545,3605,2,Lmod3; Frmd4b; Gm19653; Gm25852; Gm23510; Gm44102,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_117960000_119360000,0.80972141,0.746370977,1.141406713,0.876265706,0.464409177,0.135567958,0.46485831,0.835053384,0.960287368,0.306337055,3648,2,Gm4875; Rasgef1a; Mir7044; Csgalnact2; Gm23908; Ret; 1700069P05Rik; Gm30557; Gm30498; Bms1; Zfp248; Gm25953; Zfp9; Ankrd26; Cacna1c; Gm18981; Gm25905; Dcp1b; Cacna2d4; Lrtm2; Adipor2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_118600000_119240000,1.836366797,2.600898406,1.684851644,1.077801928,0.516638826,0.548775745,0.908110894,1.417125277,1.743721009,0.737276522,3650,2,Cacna1c; Gm18981; Gm25905; Dcp1b; Cacna2d4,0,FALSE; FALSE; FALSE; FALSE; FALSE
chr6_126040000_126800000,1.025524286,1.108358791,1.344757428,0.856483152,0.196683253,0.26940019,0.706323401,0.904795426,0.508171545,0.12858921,3659,2,Ano2; Ntf3; Gm10415; Gm29009; Gm44431; Kcna5; Gm45869; Gm33320; Kcna1; Kcna6; Gm26673,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr6_133920000_134400000,1.31052843,1.19017052,0.69617347,1.21269716,1.725190833,0.452948053,0.447809897,0.737631843,0.333242843,2.453979078,3666,2,Gm8956; Etv6; Gm43982; Gm43984; Gm17088; Gm17089; 1700051K13Rik; 4933406J09Rik; Bcl2l14,1,FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_46040000_46680000,1.11956342,0.924077504,1.199087514,1.329570042,1.226631815,0.751285258,1.247042517,1.243346813,1.849633752,1.359317387,3707,2,Nomo1; Gm18706; Kcnj11; Abcc8; Gm45487; Gm45486; Ush1c; Gm9860; Otog; 1700025L06Rik; Myod1; Kcnc1; Sergef; Gm22969; Gm45311; Gm15700; Gm45310; Tph1,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_46240000_46680000,0.948768162,0.975925047,0.93603029,0.946344378,1.034636541,0.952315994,1.34914364,0.821956098,1.839802252,1.266725074,3709,2,Otog; 1700025L06Rik; Myod1; Kcnc1; Sergef; Gm22969; Gm45311; Gm15700; Gm45310; Tph1,1,FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_68360000_68960000,1.327273342,0.835653615,1.076909331,0.580089155,0.305550528,0.325046499,0.509860797,0.494958348,0.36676287,0.005246596,3753,2,Fam169b; Gm44889; 4933436H12Rik; Gm34549; Gm44886; Gm44887; Gm5334; Gm44692; Arrdc4; Gm34664; Gm23795,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_73640000_74360000,0.453384704,0.484696763,0.503795118,0.791337437,0.59817554,0.463071944,0.504389312,0.329524661,0.477301549,0.513087438,3763,2,Gm26176; Gm23020; Gm44736; Gm44739; Gm4971; Gm18805; Gm45007; A830073O21Rik; Fam174b; Gm45005; Gm10619; Gm45006; Gm21269; Mir7234; St8sia2; Gm45003; Gm38143; Gm45004; Gm27459; Slco3a1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_73720000_74160000,1.000271771,1.122149659,0.879560652,0.867682973,0.193575621,0.464588956,0.661143098,0.685723181,0.657143499,0.315753461,3765,2,A830073O21Rik; Fam174b; Gm45005; Gm10619; Gm45006; Gm21269; Mir7234; St8sia2; Gm45003; Gm38143; Gm45004,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_83880000_84400000,1.474405432,1.079605335,0.968811275,0.885366259,0.971289595,0.597926178,0.622558012,1.063225404,1.712462705,1.595002232,3791,2,Tlnrd1; Mesd; AC154141.1; Cemip; Abhd17c; Gm26708; Gm22177; Gm44826; Gm44827; Arnt2; Gm25790; Gm30873,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE
chr7_102480000_103000000,1.549270556,1.299696953,0.886220768,1.070948888,1.083550887,0.913334767,0.892859188,0.78826677,0.797973708,0.637887266,3840,2,Olfr543; Olfr544; Olfr545; Gm8556; Olfr546-ps1; Olfr547; Olfr548-ps1; Olfr549; Trim21; Gm5339; Olfr550; Olfr551; Olfr552; Olfr553; Olfr554; Gm2996; Olfr555; Olfr556; Gm45687; Trim68; Gm45527; Olfr557; Olfr558; Gm45688; Olfr33; Olfr559; Gm24210; Olfr78; Olfr560; Olfr561; Olfr562-ps1; Olfr563-ps1; Olfr564; Olfr565-ps1; Olfr566; Gm45689; Olfr567-ps1; Olfr568; Olfr569; Olfr570; Olfr571; Olfr572; Olfr573-ps1; Olfr574; Olfr575; Olfr576; Olfr577; Olfr578; AC161520.1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_111200000_112040000,1.060282674,1.566563344,1.366105579,0.695663184,0.282268095,0.726381169,1.086535694,0.596795408,0.842346214,0.575533783,3856,2,5430402P08Rik; Gm5338; Galnt18; Gm25787; Gm45588; Gm23345; Usp47,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_111240000_112600000,0.631459743,0.956702527,1.29657954,0.837996125,0.225672553,0.261311075,0.640420901,0.333258483,0.692923379,0.290783255,3857,2,5430402P08Rik; Gm5338; Galnt18; Gm25787; Gm45588; Gm23345; Usp47; Dkk3; Mical2; AC132392.1; Micalcl; Parva; Parvaos,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_112400000_112880000,0.326246602,0.486502166,0.440275801,0.406720136,0.85883277,0.559403962,0.375540761,1.427045839,1.324064013,1.109702061,3861,2,AC132392.1; Micalcl; Parva; Parvaos; 2310014F06Rik; Gm24154; Gm45473; Tead1; Gm44462,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE
chr7_121120000_121560000,0.772495547,1.075251511,1.656117662,1.152155008,0.620140787,0.946042553,0.754511608,0.944032929,1.752239561,1.028059723,3885,2,Otoa; Gm9240; Gm45079; 4930486N12Rik; Gm36736; Hs3st2; 4933432K03Rik,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_123040000_123520000,0.396188217,0.702540014,1.122932464,1.73251356,0.951567286,0.571112496,0.423334055,0.978839212,1.161357193,1.420107154,3889,2,Gm45846; Gm45847; Tnrc6a; Slc5a11; Arhgap17; Lcmt1; Gm23559; Aqp8; Zkscan2,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_124720000_125440000,1.661820337,1.484097156,1.306502854,0.784432214,0.571730822,0.884406724,1.073466418,0.833725451,0.985738553,0.903963532,3896,2,Gm45092; Gm45093; Glud-ps; Gm21957; 4933440M02Rik; 4930533L02Rik; 4930571K23Rik; Gm30717,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_130520000_131080000,0.174245856,0.415689724,1.234155769,0.901015213,0.631985676,-0.001925844,0.252450396,1.098721309,1.331327068,0.659177091,3911,2,Fgfr2; Ate1; Gm44647; Gm4275; Gm27884; Nsmce4a; Tacc2; 4930513N20Rik; Gm6108; Etos1; Btbd16; Gm5602; Plekha1; Mir7061; Htra1; Dmbt1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_131120000_132000000,0.594799021,0.947662745,1.140571279,0.745418437,0.482502816,0.044098332,0.156291612,0.329171493,0.462757193,0.456219662,3913,2,Fgfr2; Dmbt1; 4933402N03Rik; 1700029B22Rik; 5430419D17Rik; Cuzd1; 1700007K09Rik; Fam24a; 2310057M21Rik; Pstk; Gm44623; Ikzf5; Gm44624; Gm44625; Acadsb; Gm44982; Gm18600; Gm44984; Gm45105; Hmx3; Hmx2; Bub3; Gm16477; Gm4585; Gm44547; Gm44546; Gm44548; Gpr26,3,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_131120000_132600000,0.568578954,0.610314916,1.319604638,0.955073241,0.593401205,0.218081716,0.360944977,0.615094874,0.648937024,0.441847038,3914,2,Fgfr2; Dmbt1; 4933402N03Rik; 1700029B22Rik; 5430419D17Rik; Cuzd1; 1700007K09Rik; Fam24a; 2310057M21Rik; Pstk; Gm44623; Ikzf5; Gm44624; Gm44625; Acadsb; Gm44982; Gm18600; Gm44984; Gm45105; Hmx3; Hmx2; Bub3; Gm16477; Gm4585; Gm44547; Gm44546; Gm44548; Gpr26; Cpxm2; n-R5s159; Gm15677; Chst15; Gm44891; Gm10584; Gm44892; Gm34908; Gm44893; Gm35147; Gm4587; Oat; Nkx1-2; Gm16764,4,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE
chr7_131440000_131880000,0.588809766,1.225948048,1.033410047,0.485689058,0.844552553,0.36011037,0.185373166,0.22325043,0.743988849,0.887118185,3915,2,Fgfr2; Acadsb; Gm44982; Gm18600; Gm44984; Gm45105; Hmx3; Hmx2; Bub3; Gm16477; Gm4585; Gm44547; Gm44546,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_131520000_132200000,0.890814802,1.00806508,1.185954789,0.591332201,0.405798412,0.269583861,0.594305073,0.588774005,0.657651342,0.41516399,3916,2,Fgfr2; Hmx3; Hmx2; Bub3; Gm16477; Gm4585; Gm44547; Gm44546; Gm44548; Gpr26; Cpxm2; n-R5s159; Gm15677,2,FALSE; TRUE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_131960000_132600000,0.78376914,0.850996858,1.84245169,1.104256487,0.428334445,0.811683183,0.894100431,1.272469348,1.010167922,0.48473444,3917,2,Fgfr2; Gpr26; Cpxm2; n-R5s159; Gm15677; Chst15; Gm44891; Gm10584; Gm44892; Gm34908; Gm44893; Gm35147; Gm4587; Oat; Nkx1-2; Gm16764,1,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE
chr7_133800000_134480000,0.786630483,0.584810229,1.2141947,0.943726948,0.732764175,0.363018256,0.309185372,0.553892737,0.449995912,0.339085194,3924,2,Fank1; Adam12; Gm23631; Gm19514; A130023I24Rik; D7Ertd443e; Gm4593,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_133800000_134800000,0.585968508,0.651036693,1.263063007,0.928689012,0.674223669,0.348753686,0.495177986,0.537201783,0.477863972,0.317662562,3925,2,Fank1; Adam12; Gm23631; Gm19514; A130023I24Rik; D7Ertd443e; Gm4593; Gm9333; Dock1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_135880000_138840000,0.576548961,1.143588837,0.746325347,0.643112724,0.424748302,0.178693944,0.445702803,0.481487506,0.66542174,0.54967495,3935,2,Gm45440; Gm45439; Gm9341; Gm36737; C030029H02Rik; Gm45426; C230079O03Rik; Gm36849; Gm24444; Gm5904; Gm6249; Gm9347; Mgmt; Gm45280; Gm45499; Ebf3; Gm45278; Gm10578; Gm45514; Gm17841; 9430038I01Rik; Glrx3; Gm45397; Gm45683; Gm45682; Gm5650; Gm25798; Tcerg1l; Gm45686; 4930543N07Rik; Gm30808; Gm45506; Mapk1ip1,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; FALSE; FALSE; TRUE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_137480000_138280000,1.118397092,0.913870891,0.831527361,0.651459361,0.805519572,0.609943833,1.075564826,1.138058089,1.555305604,1.346324736,3941,2,Gm45397; Gm45683; Gm45682; Gm5650; Gm25798; Tcerg1l,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_137480000_138880000,1.250352118,1.156286985,0.815272657,0.94711109,0.881603669,0.409270574,0.808541241,0.983377085,1.328643067,1.192255538,3942,2,Gm45397; Gm45683; Gm45682; Gm5650; Gm25798; Tcerg1l; Gm45686; 4930543N07Rik; Gm30808; Gm45506; Mapk1ip1; Ppp2r2d,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_137840000_138480000,1.931698406,2.116391712,1.010907104,0.504481097,0.479233982,0.931660756,1.341455671,1.251194242,1.270865398,1.164328431,3943,2,Gm5650; Gm25798; Tcerg1l; Gm45686,0,FALSE; FALSE; FALSE; FALSE
chr7_137960000_138840000,1.874555754,2.219993641,1.192958113,1.129934261,0.627172095,0.695525057,0.935497961,1.059384583,1.248747715,1.096927493,3944,2,Gm5650; Gm25798; Tcerg1l; Gm45686; 4930543N07Rik; Gm30808; Gm45506; Mapk1ip1,0,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE
chr7_138360000_138800000,1.635602609,1.61175269,1.058991694,0.929503019,0.588682445,0.629759778,0.716221947,1.115589206,1.086712426,0.55031739,3945,2,Tcerg1l; Gm45686; 4930543N07Rik; Gm30808,0,FALSE; FALSE; FALSE; FALSE
chr7_139600000_140080000,0.927610695,0.56304218,0.912768184,0.989136547,1.235892075,0.562713429,0.203735495,0.750796313,1.361037381,0.912693334,3949,2,Cfap46; Gm4459; Rpl21-ps13; Gm7380; Mir6401; Adgra1; Gm4974; Kndc1; Utf1; Gm16201; Gm2044; Mir7686; Mir202; 6430531B16Rik; Adam8; Mir7062; Tubgcp2; Zfp511; Msx3; Caly,2,FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; FALSE; TRUE; TRUE; FALSE
